"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
6,17,0.666666666666667,0.666666666666667,2,2
6,18,0,0,0,0
6,19,0,0.666666666666667,0,3
6,20,0,0.333333333333333,0,1
6,21,0.333333333333333,0.333333333333333,1,1
6,22,0,1,0,5
6,23,0,0.333333333333333,0,1
6,24,0,0.666666666666667,0,3
6,25,0,0.666666666666667,0,3
6,26,0,0.666666666666667,0,3
6,27,0,0,0,0
6,28,0,0.333333333333333,0,1
6,29,0,0.333333333333333,0,1
6,30,0,0.333333333333333,0,1
6,31,0,0,0,0
6,32,0,0,0,0
6,33,0,0.333333333333333,0,1
6,34,0,0,0,0
6,35,0.333333333333333,0.333333333333333,1,1
6,36,0,0.333333333333333,0,1
6,37,0.333333333333333,0.333333333333333,1,1
6,38,0,0,0,0
6,39,0,0.333333333333333,0,1
6,40,0,0,0,0
6,41,0.333333333333333,0.333333333333333,1,1
6,42,0,0,0,0
6,43,0.333333333333333,0.333333333333333,1,1
6,44,0,0,0,0
6,45,0,0,0,0
6,46,0.333333333333333,0.666666666666667,1,2
6,47,0,0,0,0
6,48,0,0.666666666666667,0,3
6,49,0,0,0,0
6,50,0,0.666666666666667,0,2
6,51,0,0.333333333333333,0,1
6,52,0,0.333333333333333,0,1
6,53,0,0,0,0
6,54,0.333333333333333,0,1,0
6,55,0,0.333333333333333,0,1
6,56,0,0,0,0
6,57,0,0,0,0
6,58,0,0.333333333333333,0,1
6,59,0,0.333333333333333,0,1
6,60,0.333333333333333,0.333333333333333,1,1
6,61,0,1,0,5
6,62,0.333333333333333,0.333333333333333,1,1
6,63,0,0.333333333333333,0,1
6,64,0,0,0,0
6,65,0,0.333333333333333,0,1
6,66,0,0,0,0
6,67,0,0,0,0
6,68,0,0,0,0
6,69,0,0,0,0
6,70,0,0,0,0
6,71,0,0.333333333333333,0,1
6,72,0,0.333333333333333,0,1
6,73,0,0,0,0
6,74,0,0,0,0
6,75,0,0.333333333333333,0,1
6,76,0,0.666666666666667,0,2
6,77,0,0,0,0
6,78,0,0,0,0
6,79,0,0,0,0
6,80,0,0,0,0
6,81,0.333333333333333,0.666666666666667,1,3
6,82,0,0,0,0
6,83,0,0,0,0
6,84,0,0,0,0
6,85,0,0.333333333333333,0,1
6,86,0,0,0,0
6,87,0,0.333333333333333,0,1
6,88,0,0.666666666666667,0,3
6,89,0,0.333333333333333,0,1
6,90,0,0.666666666666667,0,3
6,91,0,0.333333333333333,0,1
6,92,0,0.666666666666667,0,3
6,93,0,0,0,0
6,94,0,0.666666666666667,0,3
6,95,0.333333333333333,0.333333333333333,1,1
6,96,0.333333333333333,0.333333333333333,1,1
6,97,0,0.333333333333333,0,1
6,98,0.333333333333333,0,1,0
6,99,0,0.666666666666667,0,3
6,100,0,0.333333333333333,0,1
7,1,0,0.25,0,1
7,2,0.5,0.5,3,3
7,3,0.25,0.5,1,3
7,4,0,0.25,0,1
7,5,0,0.5,0,3
7,6,0,0.25,0,1
7,7,0,0.5,0,2
7,8,0.75,0.75,5,5
7,9,0.25,0.25,1,1
7,10,0,0,0,0
7,11,0,0.5,0,3
7,12,0,0.25,0,1
7,13,0,0.5,0,2
7,14,0,0,0,0
7,15,0,0.25,0,1
7,16,0,0,0,0
7,17,0,0.5,0,2
7,18,0.5,0.5,3,3
7,19,0,0.25,0,1
7,20,0,0.25,0,1
7,21,0,0.5,0,3
7,22,0,0.5,0,3
7,23,0.5,0.75,3,4
7,24,0,0,0,0
7,25,0,0.25,0,1
7,26,0,0.25,0,1
7,27,0,0.25,0,1
7,28,0,0.25,0,1
7,29,0,0.25,0,1
7,30,0,0,0,0
7,31,0,0.25,0,1
7,32,0,0,0,0
7,33,0,0.25,0,1
7,34,0,0,0,0
7,35,0,0.5,0,3
7,36,0,0,0,0
7,37,0,0.25,0,1
7,38,0,0.75,0,5
7,39,0,0,0,0
7,40,0,0,0,0
7,41,0,0.5,0,2
7,42,0,0,0,0
7,43,0,0.25,0,1
7,44,0,0.25,0,1
7,45,0,0,0,0
7,46,0.25,0.75,1,4
7,47,0,0,0,0
7,48,0.5,0.5,3,3
7,49,0,0.5,0,3
7,50,0.5,0.5,3,3
7,51,0,0.75,0,4
7,52,0,0.25,0,1
7,53,0,0.5,0,3
7,54,0,0,0,0
7,55,0,0.5,0,3
7,56,0,0,0,0
7,57,0,0.5,0,3
7,58,0,0.5,0,2
7,59,0.25,0.5,1,2
7,60,0,0.5,0,3
7,61,0,0,0,0
7,62,0.75,0.75,5,5
7,63,0,0.5,0,3
7,64,0,0.25,0,1
7,65,0,0.25,0,1
7,66,0,0.25,0,1
7,67,0.25,0.25,1,1
7,68,0,0.25,0,1
7,69,0.25,0.25,1,1
7,70,0,0.25,0,1
7,71,0,0.25,0,1
7,72,0.25,0.25,1,1
7,73,0,0.75,0,5
7,74,0,0.25,0,1
7,75,0.25,0.25,1,1
7,76,0,0.25,0,1
7,77,0,0.25,0,1
7,78,0.25,0.5,1,2
7,79,0,0.5,0,3
7,80,0.25,0.5,1,2
7,81,0,0.5,0,3
7,82,0,0.5,0,3
7,83,0,0,0,0
7,84,0,0.25,0,1
7,85,0,0.5,0,2
7,86,0,0.25,0,1
7,87,0.5,0.5,3,3
7,88,0,0.25,0,1
7,89,0.25,0.75,1,5
7,90,0,0,0,0
7,91,0.25,0.25,1,1
7,92,0,0.75,0,5
7,93,0,0.25,0,1
7,94,0,0.25,0,1
7,95,0,0.25,0,1
7,96,0,0.25,0,1
7,97,0,0,0,0
7,98,0,0.25,0,1
7,99,0,0.75,0,4
7,100,0,0.5,0,3
8,1,0,0.4,0,3
8,2,0,0.2,0,1
8,3,0,0.8,0,7
8,4,0,0.4,0,2
8,5,0,0.2,0,1
8,6,0.2,0.4,1,2
8,7,0,0.4,0,3
8,8,0,0.4,0,2
8,9,0,0,0,0
8,10,0,0.4,0,3
8,11,0.2,0,1,0
8,12,0,0.2,0,1
8,13,0,0.2,0,1
8,14,0,0,0,0
8,15,0,0.2,0,1
8,16,0,0,0,0
8,17,0,0.4,0,2
8,18,0.2,0.4,1,3
8,19,0,0.6,0,4
8,20,0,0.6,0,5
8,21,0,0.2,0,1
8,22,0,0.2,0,1
8,23,0,0,0,0
8,24,0,0,0,0
8,25,0,0.2,0,1
8,26,0,0.4,0,3
8,27,0,0,0,0
8,28,0,0.2,0,1
8,29,0.2,0.4,1,3
8,30,0,0.4,0,2
8,31,0,0.2,0,1
8,32,0,0,0,0
8,33,0,0.4,0,2
8,34,0,0.4,0,3
8,35,0,0.6,0,5
8,36,0,0.4,0,3
8,37,0,0.2,0,1
8,38,0,0.6,0,5
8,39,0,0,0,0
8,40,0,0.2,0,1
8,41,0,0.4,0,2
8,42,0,0.2,0,1
8,43,0,0.4,0,2
8,44,0,0.2,0,1
8,45,0,0.2,0,1
8,46,0,0.4,0,2
8,47,0,0.4,0,2
8,48,0,0,0,0
8,49,0,0,0,0
8,50,0.2,0.4,1,3
8,51,0.2,0.4,1,2
8,52,0,0,0,0
8,53,0,0.4,0,3
8,54,0.2,0,1,0
8,55,0.2,0.6,1,5
8,56,0,0,0,0
8,57,0,0.6,0,5
8,58,0.4,0.6,3,5
8,59,0,0,0,0
8,60,0,0,0,0
8,61,0,0.4,0,2
8,62,0,0.2,0,1
8,63,0,0.4,0,3
8,64,0,0.6,0,4
8,65,0,0.2,0,1
8,66,0,0,0,0
8,67,0,0.2,0,1
8,68,0.2,0.2,1,1
8,69,0,0.2,0,1
8,70,0,0.2,0,1
8,71,0,0.2,0,1
8,72,0.2,0.2,1,1
8,73,0.2,0.6,1,5
8,74,0,0.4,0,3
8,75,0.4,0.4,3,3
8,76,0,0.6,0,4
8,77,0,0.2,0,1
8,78,0,0.2,0,1
8,79,0,0.8,0,7
8,80,0,0,0,0
8,81,0,0.4,0,3
8,82,0,0.2,0,1
8,83,0,0,0,0
8,84,0,0.2,0,1
8,85,0.2,0.8,1,7
8,86,0.4,0.8,3,7
8,87,0,0.6,0,4
8,88,0,0.6,0,3
8,89,0,0.4,0,3
8,90,0,0.2,0,1
8,91,0,0.2,0,1
8,92,0.6,0.6,5,5
8,93,0,0.6,0,3
8,94,0.6,0.6,5,5
8,95,0,0.6,0,5
8,96,0.2,0.6,1,4
8,97,0,0,0,0
8,98,0.2,0.2,1,1
8,99,0,0.2,0,1
8,100,0,0.4,0,3
9,1,0,0.666666666666667,0,7
9,2,0,0.333333333333333,0,2
9,3,0.166666666666667,0.5,1,4
9,4,0,0.333333333333333,0,3
9,5,0,0.333333333333333,0,2
9,6,0.666666666666667,0.666666666666667,7,7
9,7,0,0.666666666666667,0,7
9,8,0.166666666666667,0.666666666666667,1,6
9,9,0.166666666666667,0.333333333333333,1,3
9,10,0.166666666666667,0.333333333333333,1,2
9,11,0,0.333333333333333,0,2
9,12,0,0.333333333333333,0,3
9,13,0,0.333333333333333,0,3
9,14,0,0.166666666666667,0,1
9,15,0.166666666666667,0.333333333333333,1,3
9,16,0,0,0,0
9,17,0,0.333333333333333,0,2
9,18,0.166666666666667,0.166666666666667,1,1
9,19,0,0.333333333333333,0,2
9,20,0,0.333333333333333,0,3
9,21,0,0,0,0
9,22,0.333333333333333,0.5,3,5
9,23,0.333333333333333,0.666666666666667,3,6
9,24,0,0.333333333333333,0,3
9,25,0,0.333333333333333,0,2
9,26,0,0.166666666666667,0,1
9,27,0,0,0,0
9,28,0,0.166666666666667,0,1
9,29,0.333333333333333,0.166666666666667,3,1
9,30,0,0.333333333333333,0,3
9,31,0.333333333333333,0.5,2,5
9,32,0,0,0,0
9,33,0.166666666666667,0.5,1,4
9,34,0,0.333333333333333,0,2
9,35,0,0.166666666666667,0,1
9,36,0,0.5,0,5
9,37,0,0,0,0
9,38,0,0.333333333333333,0,3
9,39,0,0,0,0
9,40,0.166666666666667,0.166666666666667,1,1
9,41,0,0.333333333333333,0,2
9,42,0,0.166666666666667,0,1
9,43,0,0.166666666666667,0,1
9,44,0,0.666666666666667,0,7
9,45,0.333333333333333,0.166666666666667,2,1
9,46,0.333333333333333,0.166666666666667,3,1
9,47,0,0.333333333333333,0,2
9,48,0,0,0,0
9,49,0,0,0,0
9,50,0.166666666666667,0.5,1,4
9,51,0,0.666666666666667,0,7
9,52,0,0,0,0
9,53,0.333333333333333,0.5,3,5
9,54,0.166666666666667,0.333333333333333,1,2
9,55,0,0.166666666666667,0,1
9,56,0,0.333333333333333,0,3
9,57,0.166666666666667,0.833333333333333,1,10
9,58,0,0.333333333333333,0,3
9,59,0,0.333333333333333,0,2
9,60,0,0.166666666666667,0,1
9,61,0,0.5,0,4
9,62,0,0.333333333333333,0,2
9,63,0,0.333333333333333,0,3
9,64,0,0.333333333333333,0,3
9,65,0.5,0.5,5,5
9,66,0,0.166666666666667,0,1
9,67,0,0.166666666666667,0,1
9,68,0.166666666666667,0.333333333333333,1,3
9,69,0,0,0,0
9,70,0,0.5,0,5
9,71,0,0.5,0,5
9,72,0,0,0,0
9,73,0.333333333333333,0.333333333333333,3,3
9,74,0,0.5,0,5
9,75,0.166666666666667,0.5,1,5
9,76,0,0.5,0,5
9,77,0.166666666666667,0.166666666666667,1,1
9,78,0,0.333333333333333,0,2
9,79,0,0.5,0,4
9,80,0,0.166666666666667,0,1
9,81,0,0.166666666666667,0,1
9,82,0,0.666666666666667,0,6
9,83,0,0.166666666666667,0,1
9,84,0,0.333333333333333,0,3
9,85,0,0.833333333333333,0,10
9,86,0,0.5,0,5
9,87,0.166666666666667,0.333333333333333,1,3
9,88,0,0.166666666666667,0,1
9,89,0,0.333333333333333,0,3
9,90,0.166666666666667,0.333333333333333,1,3
9,91,0,0.166666666666667,0,1
9,92,0.166666666666667,0.5,1,4
9,93,0,0.5,0,4
9,94,0,0.166666666666667,0,1
9,95,0,0.833333333333333,0,10
9,96,0,0.5,0,4
9,97,0,0.166666666666667,0,1
9,98,0,0.333333333333333,0,3
9,99,0,0.333333333333333,0,3
9,100,0.166666666666667,0.333333333333333,1,3
10,1,0.142857142857143,0.285714285714286,1,2
10,2,0,0.428571428571429,0,3
10,3,0,0.285714285714286,0,3
10,4,0.142857142857143,0,1,0
10,5,0,0.428571428571429,0,4
10,6,0,0.142857142857143,0,1
10,7,0,0.571428571428571,0,7
10,8,0.428571428571429,0.428571428571429,5,5
10,9,0,0.285714285714286,0,2
10,10,0,0.285714285714286,0,2
10,11,0,0.285714285714286,0,2
10,12,0.142857142857143,0.714285714285714,1,7
10,13,0,0.285714285714286,0,3
10,14,0,0.428571428571429,0,4
10,15,0.142857142857143,0.285714285714286,1,2
10,16,0,0,0,0
10,17,0,0.285714285714286,0,2
10,18,0.142857142857143,0.142857142857143,1,1
10,19,0.285714285714286,0.571428571428571,3,6
10,20,0.142857142857143,0.714285714285714,1,10
10,21,0.285714285714286,0.285714285714286,3,3
10,22,0,0.428571428571429,0,5
10,23,0.142857142857143,0.428571428571429,1,3
10,24,0.142857142857143,0.285714285714286,1,2
10,25,0,0.571428571428571,0,7
